2019-11-01 12:00	1.29356	1.29426	1.29336	1.29368	4252
2019-11-03 12:00	1.29268	1.29342	1.29268	1.29333	1003
2019-11-03 16:00	1.29334	1.29424	1.29296	1.29417	10850
2019-11-03 20:00	1.29417	1.29417	1.29308	1.29350	10040
2019-11-04 00:00	1.29350	1.29410	1.29093	1.29151	32266
2019-11-04 04:00	1.29153	1.29284	1.29018	1.29035	27172
2019-11-04 08:00	1.29036	1.29208	1.28794	1.28809	24005
2019-11-04 12:00	1.28809	1.28864	1.28758	1.28811	16451
2019-11-04 16:00	1.28810	1.28904	1.28803	1.28825	10333
2019-11-04 20:00	1.28826	1.28856	1.28775	1.28791	14270
2019-11-05 00:00	1.28791	1.29082	1.28755	1.29066	34477
2019-11-05 04:00	1.29065	1.29172	1.28762	1.28870	36648
2019-11-05 08:00	1.28866	1.28922	1.28587	1.28851	35820
2019-11-05 12:00	1.28851	1.28915	1.28701	1.28755	13782
2019-11-05 16:00	1.28758	1.28845	1.28685	1.28810	12482
2019-11-05 20:00	1.28811	1.28854	1.28758	1.28792	9152
2019-11-06 00:00	1.28788	1.28946	1.28701	1.28870	25686
2019-11-06 04:00	1.28872	1.28970	1.28738	1.28740	25678
2019-11-06 08:00	1.28739	1.28840	1.28455	1.28469	27746
2019-11-06 12:00	1.28469	1.28610	1.28437	1.28538	10398
2019-11-06 16:00	1.28538	1.28572	1.28373	1.28458	11908
2019-11-06 20:00	1.28455	1.28514	1.28375	1.28446	10128
2019-11-07 00:00	1.28449	1.28777	1.28368	1.28647	37640
2019-11-07 04:00	1.28644	1.28680	1.27938	1.28318	54254
2019-11-07 08:00	1.28316	1.28329	1.28099	1.28155	30880
2019-11-07 12:00	1.28155	1.28273	1.28023	1.28122	11307
2019-11-07 16:00	1.28120	1.28222	1.28087	1.28131	12635
2019-11-07 20:00	1.28132	1.28161	1.28059	1.28060	11979
2019-11-08 00:00	1.28062	1.28226	1.28044	1.28077	29528
2019-11-08 04:00	1.28077	1.28215	1.27943	1.28180	29349
2019-11-08 08:00	1.28181	1.28213	1.27684	1.27779	26654
2019-11-08 12:00	1.27778	1.27875	1.27708	1.27714	5321
2019-11-10 12:00	1.27978	1.27978	1.27883	1.27901	1378
2019-11-10 16:00	1.27902	1.27978	1.27853	1.27938	11130
2019-11-10 20:00	1.27941	1.27991	1.27858	1.27962	8187
2019-11-11 00:00	1.27966	1.28209	1.27925	1.28191	25425
2019-11-11 04:00	1.28191	1.28981	1.28187	1.28823	35810
2019-11-11 08:00	1.28823	1.28826	1.28519	1.28539	20155
2019-11-11 12:00	1.28538	1.28597	1.28444	1.28523	13297
2019-11-11 16:00	1.28523	1.28663	1.28513	1.28548	13979
2019-11-11 20:00	1.28547	1.28655	1.28516	1.28593	11621
2019-11-12 00:00	1.28594	1.28609	1.28151	1.28333	32470
2019-11-12 04:00	1.28335	1.28509	1.28238	1.28441	27129
2019-11-12 08:00	1.28441	1.28735	1.28344	1.28524	25973
2019-11-12 12:00	1.28522	1.28625	1.28384	1.28481	10281
2019-11-12 16:00	1.28483	1.28588	1.28425	1.28512	15042
2019-11-12 20:00	1.28512	1.28581	1.28434	1.28563	11712
2019-11-13 00:00	1.28563	1.28578	1.28231	1.28566	31755
2019-11-13 04:00	1.28566	1.28578	1.28226	1.28245	31372
2019-11-13 08:00	1.28242	1.28468	1.28216	1.28401	23839
2019-11-13 12:00	1.28401	1.28573	1.28367	1.28496	10224
2019-11-13 16:00	1.28505	1.28544	1.28382	1.28401	11366
2019-11-13 20:00	1.28401	1.28454	1.28245	1.28292	11350
2019-11-14 00:00	1.28291	1.28670	1.28270	1.28561	31460
2019-11-14 04:00	1.28560	1.28623	1.28331	1.28413	23992
2019-11-14 08:00	1.28412	1.28882	1.28345	1.28840	24262
2019-11-14 12:00	1.28840	1.28847	1.28738	1.28807	9945
2019-11-14 16:00	1.28813	1.28857	1.28788	1.28840	14537
2019-11-14 20:00	1.28836	1.28841	1.28755	1.28828	8787
2019-11-15 00:00	1.28832	1.28874	1.28671	1.28721	23443
2019-11-15 04:00	1.28721	1.29177	1.28685	1.29047	29165
2019-11-15 08:00	1.29047	1.29189	1.28920	1.29028	20478
2019-11-15 12:00	1.29028	1.29059	1.28991	1.28998	6308
2019-11-17 12:00	1.29239	1.29240	1.29107	1.29128	2268
2019-11-17 16:00	1.29147	1.29282	1.29093	1.29258	14333
2019-11-17 20:00	1.29256	1.29321	1.29213	1.29290	10302
2019-11-18 00:00	1.29293	1.29854	1.29293	1.29567	27779
2019-11-18 04:00	1.29565	1.29678	1.29419	1.29602	29640
2019-11-18 08:00	1.29599	1.29715	1.29434	1.29650	23552
2019-11-18 12:00	1.29648	1.29661	1.29437	1.29494	12013
2019-11-18 16:00	1.29495	1.29553	1.29447	1.29533	15127
